Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,,
2019-02-04 00:00:00+00:00,179.1371612548828,180.25,183.6999969482422,178.1999969482422,181.0,11854351
2019-02-05 00:00:00+00:00,174.7146453857422,175.8000030517578,181.14999389648438,174.6999969482422,180.6999969482422,12064426
2019-02-06 00:00:00+00:00,177.39794921875,178.5,179.4499969482422,171.89999389648438,176.0,10334594
2019-02-07 00:00:00+00:00,181.72109985351562,182.85000610351562,185.0,178.89999389648438,179.0,16152722
2019-02-08 00:00:00+00:00,149.76959228515625,150.6999969482422,164.60000610351562,129.0,164.60000610351562,102256857
2019-02-11 00:00:00+00:00,151.70755004882812,152.64999389648438,153.25,145.85000610351562,150.14999389648438,26161867
2019-02-12 00:00:00+00:00,150.86280822753906,151.8000030517578,154.39999389648438,150.60000610351562,152.9499969482422,14174912
2019-02-14 00:00:00+00:00,158.86309814453125,159.85000610351562,161.0,153.8000030517578,155.9499969482422,16348306
2019-02-15 00:00:00+00:00,160.65199279785156,161.64999389648438,162.3000030517578,153.14999389648438,159.8000030517578,20705576
2019-02-18 00:00:00+00:00,161.89427185058594,162.89999389648438,163.4499969482422,159.1999969482422,162.8000030517578,13503666
2019-02-19 00:00:00+00:00,162.73902893066406,163.75,165.9499969482422,161.5500030517578,164.0,14533142
2019-02-20 00:00:00+00:00,163.78253173828125,164.8000030517578,166.6999969482422,163.75,164.4499969482422,11610728
2019-02-21 00:00:00+00:00,168.6522979736328,169.6999969482422,170.60000610351562,165.10000610351562,165.60000610351562,14811723
2019-02-22 00:00:00+00:00,173.22389221191406,174.3000030517578,175.3000030517578,167.85000610351562,170.0,13011477
2019-02-25 00:00:00+00:00,174.66494750976562,175.75,177.5,173.5,175.14999389648438,15554532
2019-02-26 00:00:00+00:00,181.5223388671875,182.64999389648438,183.4499969482422,172.5,173.0,31859427
2019-02-27 00:00:00+00:00,176.25506591796875,177.35000610351562,186.10000610351562,176.10000610351562,183.5500030517578,19723906
2019-02-28 00:00:00+00:00,176.3544464111328,177.4499969482422,181.5500030517578,176.60000610351562,180.0,18692372
2019-03-01 00:00:00+00:00,179.1868438720703,180.3000030517578,184.0,177.35000610351562,178.64999389648438,20539919
2019-03-05 00:00:00+00:00,192.85195922851562,194.0500030517578,198.35000610351562,181.39999389648438,183.8000030517578,58138551
2019-03-06 00:00:00+00:00,187.63438415527344,188.8000030517578,195.39999389648438,187.75,195.39999389648438,22468702
2019-03-07 00:00:00+00:00,188.13128662109375,189.3000030517578,193.4499969482422,187.8000030517578,191.39999389648438,27051501
2019-03-08 00:00:00+00:00,180.08128356933594,181.1999969482422,187.9499969482422,180.0,187.8000030517578,28012914
2019-03-11 00:00:00+00:00,180.72727966308594,181.85000610351562,184.60000610351562,181.0500030517578,182.0,25669662
2019-03-12 00:00:00+00:00,183.65907287597656,184.8000030517578,186.0,183.5500030517578,184.39999389648438,18657724
2019-03-13 00:00:00+00:00,180.5782012939453,181.6999969482422,184.89999389648438,180.39999389648438,184.4499969482422,9769821
2019-03-14 00:00:00+00:00,178.4414825439453,179.5500030517578,182.4499969482422,177.64999389648438,181.5,15737080
2019-03-15 00:00:00+00:00,178.88870239257812,180.0,181.39999389648438,177.60000610351562,180.1999969482422,17490993
2019-03-18 00:00:00+00:00,181.1248016357422,182.25,184.6999969482422,179.5,181.0,14690339
2019-03-19 00:00:00+00:00,181.72109985351562,182.85000610351562,184.5,180.75,182.0,10318028
2019-03-20 00:00:00+00:00,179.08746337890625,180.1999969482422,183.4499969482422,179.60000610351562,183.0,7543753
2019-03-22 00:00:00+00:00,174.3170928955078,175.39999389648438,182.0,174.89999389648438,181.9499969482422,11505994
2019-03-25 00:00:00+00:00,170.24241638183594,171.3000030517578,173.8000030517578,170.5500030517578,173.6999969482422,11864723
2019-03-26 00:00:00+00:00,172.03131103515625,173.10000610351562,173.60000610351562,171.60000610351562,171.89999389648438,7820112
2019-03-27 00:00:00+00:00,168.80136108398438,169.85000610351562,175.0,169.14999389648438,174.0,10047628
2019-03-28 00:00:00+00:00,169.49703979492188,170.5500030517578,171.39999389648438,167.5500030517578,169.0,13203927
2019-04-01 00:00:00+00:00,186.19332885742188,187.35000610351562,189.75,176.35000610351562,176.35000610351562,46389181
2019-04-02 00:00:00+00:00,201.69700622558594,202.9499969482422,204.39999389648438,185.3000030517578,188.0500030517578,100834335
2019-04-03 00:00:00+00:00,200.1068878173828,201.35000610351562,208.9499969482422,199.1999969482422,205.0,81779620
2019-04-04 00:00:00+00:00,204.87725830078125,206.14999389648438,206.89999389648438,201.0500030517578,201.85000610351562,41268908
2019-04-05 00:00:00+00:00,203.8834228515625,205.14999389648438,209.5,202.3000030517578,208.0,32057373
2019-04-08 00:00:00+00:00,199.31182861328125,200.5500030517578,207.39999389648438,198.8000030517578,206.0,23877595
2019-04-09 00:00:00+00:00,204.6287841796875,205.89999389648438,207.60000610351562,198.14999389648438,200.0,29611268
2019-04-10 00:00:00+00:00,214.7161407470703,216.0500030517578,217.39999389648438,205.60000610351562,206.0,69349488
2019-04-11 00:00:00+00:00,216.8528594970703,218.1999969482422,219.1999969482422,213.3000030517578,216.60000610351562,41859862
2019-04-12 00:00:00+00:00,214.6167449951172,215.9499969482422,219.0,215.0,218.9499969482422,21788548
2019-04-15 00:00:00+00:00,230.31919860839844,231.75,233.25,217.14999389648438,217.14999389648438,57283251
2019-04-16 00:00:00+00:00,229.07691955566406,230.5,234.10000610351562,225.64999389648438,233.8000030517578,41653657
2019-04-18 00:00:00+00:00,234.7914276123047,236.25,239.3000030517578,230.60000610351562,231.89999389648438,42451178
2019-04-22 00:00:00+00:00,233.4000701904297,234.85000610351562,239.35000610351562,231.6999969482422,235.0,30282217
2019-04-23 00:00:00+00:00,230.2198028564453,231.64999389648438,235.85000610351562,230.25,235.0,18975358
2019-04-24 00:00:00+00:00,222.21951293945312,223.60000610351562,232.9499969482422,217.60000610351562,231.64999389648438,50317411
2019-04-25 00:00:00+00:00,220.48033142089844,221.85000610351562,225.89999389648438,220.25,223.39999389648438,27132908
2019-04-26 00:00:00+00:00,214.26890563964844,215.60000610351562,221.89999389648438,214.0,221.89999389648438,26038093
2019-04-30 00:00:00+00:00,212.9769287109375,214.3000030517578,218.64999389648438,210.3000030517578,216.1999969482422,21289116
2019-05-02 00:00:00+00:00,206.02015686035156,207.3000030517578,212.64999389648438,206.5,211.0,21986007
2019-05-03 00:00:00+00:00,208.15687561035156,209.4499969482422,213.64999389648438,203.0500030517578,205.0,37153857
2019-05-06 00:00:00+00:00,198.56646728515625,199.8000030517578,204.5,198.0,204.0,30117667
2019-05-07 00:00:00+00:00,189.77108764648438,190.9499969482422,202.85000610351562,189.35000610351562,201.6999969482422,30516908
2019-05-08 00:00:00+00:00,183.9572296142578,185.10000610351562,190.89999389648438,183.8000030517578,190.0,28443735
2019-05-09 00:00:00+00:00,185.1995086669922,186.35000610351562,189.8000030517578,182.3000030517578,184.3000030517578,32841616
2019-05-10 00:00:00+00:00,184.75225830078125,185.89999389648438,190.60000610351562,184.3000030517578,187.0,28910719
2019-05-13 00:00:00+00:00,179.6340789794922,180.75,187.14999389648438,179.60000610351562,186.1999969482422,15373536
2019-05-14 00:00:00+00:00,183.3609161376953,184.5,186.0500030517578,177.8000030517578,178.25,21412933
2019-05-15 00:00:00+00:00,168.40383911132812,169.4499969482422,185.9499969482422,167.39999389648438,185.5500030517578,31427815
2019-05-16 00:00:00+00:00,174.3170928955078,175.39999389648438,177.5500030517578,172.8000030517578,176.0,30308248
2019-05-17 00:00:00+00:00,175.75814819335938,176.85000610351562,177.6999969482422,170.1999969482422,174.9499969482422,21575989
2019-05-20 00:00:00+00:00,188.9760284423828,190.14999389648438,192.0,179.25,181.4499969482422,29873588
2019-05-21 00:00:00+00:00,175.70846557617188,176.8000030517578,186.89999389648438,174.0500030517578,185.25,57822527
2019-05-22 00:00:00+00:00,177.9942626953125,179.10000610351562,180.39999389648438,174.8000030517578,177.60000610351562,25845734
2019-05-23 00:00:00+00:00,174.06863403320312,175.14999389648438,182.85000610351562,173.5,182.85000610351562,22912106
2019-05-24 00:00:00+00:00,181.17449951171875,182.3000030517578,183.5,175.35000610351562,177.0,22494409
2019-05-27 00:00:00+00:00,180.23037719726562,181.35000610351562,183.5,179.3000030517578,181.75,14774311
2019-05-28 00:00:00+00:00,179.1371612548828,180.25,185.3000030517578,179.8000030517578,181.35000610351562,23272915
2019-05-29 00:00:00+00:00,175.26124572753906,176.35000610351562,180.0,175.35000610351562,179.85000610351562,15222008
2019-05-30 00:00:00+00:00,174.06863403320312,175.14999389648438,178.5,173.10000610351562,177.5,18078726
2019-05-31 00:00:00+00:00,171.53439331054688,172.60000610351562,177.85000610351562,170.0,177.8000030517578,21488115
2019-06-03 00:00:00+00:00,173.4226531982422,174.5,175.0,168.39999389648438,170.5,21288078
2019-06-04 00:00:00+00:00,172.1803741455078,173.25,177.1999969482422,172.39999389648438,174.25,17428731
2019-06-06 00:00:00+00:00,168.6522979736328,169.6999969482422,175.85000610351562,168.85000610351562,174.0500030517578,16874819
2019-06-07 00:00:00+00:00,168.45352172851562,169.5,171.6999969482422,167.25,169.89999389648438,14465703
2019-06-10 00:00:00+00:00,165.17388916015625,166.1999969482422,172.0500030517578,163.5500030517578,170.89999389648438,20209862
2019-06-11 00:00:00+00:00,169.69581604003906,170.75,171.89999389648438,165.64999389648438,166.85000610351562,20363493
2019-06-12 00:00:00+00:00,168.00631713867188,169.0500030517578,172.1999969482422,168.10000610351562,170.89999389648438,12819208
2019-06-13 00:00:00+00:00,166.36648559570312,167.39999389648438,168.89999389648438,164.5,166.89999389648438,15144315
2019-06-14 00:00:00+00:00,163.1862335205078,164.1999969482422,167.5,163.5,167.5,10920508
2019-06-17 00:00:00+00:00,157.7698974609375,158.75,164.14999389648438,158.0,163.75,14381813
2019-06-18 00:00:00+00:00,157.3226776123047,158.3000030517578,161.0,156.75,159.0,14003043
2019-06-19 00:00:00+00:00,153.69520568847656,154.64999389648438,163.75,152.5,160.0,25257018
2019-06-20 00:00:00+00:00,158.2667999267578,159.25,160.0,152.14999389648438,153.4499969482422,19247947
2019-06-21 00:00:00+00:00,157.91896057128906,158.89999389648438,160.75,154.5,155.0,23304207
2019-06-24 00:00:00+00:00,158.31649780273438,159.3000030517578,160.1999969482422,156.1999969482422,158.6999969482422,13185118
2019-06-25 00:00:00+00:00,159.45941162109375,160.4499969482422,161.0,156.85000610351562,158.0,13368928
2019-06-26 00:00:00+00:00,160.1053924560547,161.10000610351562,162.1999969482422,158.75,160.10000610351562,18481332
2019-06-27 00:00:00+00:00,164.82606506347656,165.85000610351562,168.0,161.10000610351562,161.85000610351562,26612983
2019-06-28 00:00:00+00:00,161.5464324951172,162.5500030517578,166.75,161.35000610351562,165.1999969482422,15092229
2019-07-01 00:00:00+00:00,166.96278381347656,168.0,169.39999389648438,163.1999969482422,163.6999969482422,23990900
2019-07-02 00:00:00+00:00,162.73902893066406,163.75,167.35000610351562,161.35000610351562,166.8000030517578,16903683
2019-07-03 00:00:00+00:00,161.29798889160156,162.3000030517578,165.0,161.6999969482422,163.75,13606179
2019-07-04 00:00:00+00:00,164.18006896972656,165.1999969482422,167.75,162.0,162.5,19512938
2019-07-05 00:00:00+00:00,159.2109375,160.1999969482422,166.9499969482422,159.5,165.14999389648438,14374084
2019-07-08 00:00:00+00:00,153.5958251953125,154.5500030517578,159.5,153.5,159.35000610351562,15149035
2019-07-09 00:00:00+00:00,154.83810424804688,155.8000030517578,157.14999389648438,152.75,154.0,16112345
2019-07-10 00:00:00+00:00,150.71372985839844,151.64999389648438,156.25,149.10000610351562,156.25,31737846
2019-07-11 00:00:00+00:00,155.83192443847656,156.8000030517578,157.6999969482422,150.35000610351562,153.0,24099895
2019-07-12 00:00:00+00:00,158.31649780273438,159.3000030517578,162.85000610351562,154.0,155.89999389648438,27307153
2019-07-15 00:00:00+00:00,159.95631408691406,160.9499969482422,162.60000610351562,157.85000610351562,159.0,19924720
2019-07-16 00:00:00+00:00,168.950439453125,170.0,170.9499969482422,159.0500030517578,159.8000030517578,39025331
2019-07-17 00:00:00+00:00,166.86338806152344,167.89999389648438,172.35000610351562,166.3000030517578,170.0,25236730
2019-07-18 00:00:00+00:00,159.75755310058594,160.75,167.25,160.0,167.25,19055022
2019-07-19 00:00:00+00:00,153.89398193359375,154.85000610351562,162.39999389648438,153.85000610351562,161.4499969482422,18954216
2019-07-22 00:00:00+00:00,155.78225708007812,156.75,159.3000030517578,155.25,155.4499969482422,15995349
2019-07-23 00:00:00+00:00,155.23562622070312,156.1999969482422,159.0,154.8000030517578,157.39999389648438,12942555
2019-07-24 00:00:00+00:00,150.31619262695312,151.25,157.5500030517578,150.5,156.35000610351562,16292964
2019-07-25 00:00:00+00:00,143.40911865234375,144.3000030517578,152.5,143.75,151.3000030517578,34364032
2019-07-26 00:00:00+00:00,146.2415008544922,147.14999389648438,150.14999389648438,138.10000610351562,138.10000610351562,83905651
2019-07-29 00:00:00+00:00,136.70079040527344,137.5500030517578,146.89999389648438,136.85000610351562,146.89999389648438,38844222
2019-07-30 00:00:00+00:00,132.62608337402344,133.4499969482422,139.6999969482422,132.60000610351562,138.0,35725524
2019-07-31 00:00:00+00:00,134.76283264160156,135.60000610351562,136.39999389648438,132.5,133.5,27024859
2019-08-01 00:00:00+00:00,128.7501678466797,129.5500030517578,136.3000030517578,127.55000305175781,135.5,38991424
2019-08-02 00:00:00+00:00,129.89308166503906,130.6999969482422,133.1999969482422,127.0,128.5,44016138
2019-08-05 00:00:00+00:00,122.9859848022461,123.75,128.1999969482422,122.30000305175781,128.0,35452262
2019-08-06 00:00:00+00:00,121.74369812011719,122.5,126.55000305175781,121.75,123.05000305175781,34790369
2019-08-07 00:00:00+00:00,116.67518615722656,117.4000015258789,123.8499984741211,116.5,122.5999984741211,37287779
2019-08-08 00:00:00+00:00,123.28413391113281,124.05000305175781,125.0,116.9000015258789,118.0,35876237
2019-08-09 00:00:00+00:00,121.29647827148438,122.05000305175781,126.5,120.69999694824219,124.5,39245417
2019-08-13 00:00:00+00:00,121.19709777832031,121.94999694824219,126.30000305175781,121.0,123.80000305175781,35498118
2019-08-14 00:00:00+00:00,120.15357971191406,120.9000015258789,123.80000305175781,118.5999984741211,122.69999694824219,30136178
2019-08-16 00:00:00+00:00,120.60079956054688,121.3499984741211,122.44999694824219,117.3499984741211,119.9000015258789,35264621
2019-08-19 00:00:00+00:00,120.05419158935547,120.80000305175781,122.5999984741211,120.0,121.19999694824219,23194786
2019-08-20 00:00:00+00:00,123.08535766601562,123.8499984741211,124.80000305175781,119.0,120.0,34809225
2019-08-21 00:00:00+00:00,111.7060546875,112.4000015258789,123.0,109.5,123.0,83509593
2019-08-22 00:00:00+00:00,107.03507232666016,107.69999694824219,114.0,106.19999694824219,112.0,58612708
2019-08-23 00:00:00+00:00,110.36439514160156,111.05000305175781,111.5999984741211,107.6500015258789,108.9000015258789,41178606
2019-08-26 00:00:00+00:00,109.86747741699219,110.55000305175781,115.4000015258789,106.80000305175781,114.55000305175781,47757623
2019-08-27 00:00:00+00:00,119.60697174072266,120.3499984741211,121.4000015258789,111.80000305175781,112.69999694824219,70636441
2019-08-28 00:00:00+00:00,115.63166809082031,116.3499984741211,124.0,114.80000305175781,120.55000305175781,74245952
2019-08-29 00:00:00+00:00,113.59432220458984,114.30000305175781,118.5,112.0999984741211,116.5,48098849
2019-08-30 00:00:00+00:00,115.97950744628906,116.69999694824219,117.30000305175781,112.0,115.5999984741211,42250518
2019-09-03 00:00:00+00:00,111.95451354980469,112.6500015258789,115.3499984741211,111.19999694824219,113.05000305175781,36905736
2019-09-04 00:00:00+00:00,108.82395935058594,109.5,113.0,106.0,112.0,76317447
2019-09-05 00:00:00+00:00,117.32117462158203,118.05000305175781,119.3499984741211,109.5,109.75,75789807
2019-09-06 00:00:00+00:00,120.50141906738281,121.25,122.30000305175781,116.55000305175781,118.3499984741211,67761586
2019-09-09 00:00:00+00:00,121.14740753173828,121.9000015258789,122.5999984741211,117.3499984741211,119.0,51297512
2019-09-11 00:00:00+00:00,133.5205535888672,134.35000610351562,135.0,125.30000305175781,127.0,96568372
2019-09-12 00:00:00+00:00,127.16004943847656,127.94999694824219,135.35000610351562,126.69999694824219,134.60000610351562,72084195
2019-09-13 00:00:00+00:00,128.7501678466797,129.5500030517578,130.9499969482422,125.5,129.1999969482422,69088728
2019-09-16 00:00:00+00:00,127.80604553222656,128.60000610351562,130.3000030517578,126.5,128.0,40951047
2019-09-17 00:00:00+00:00,121.24678039550781,122.0,130.5,121.3499984741211,129.0,47652658
2019-09-18 00:00:00+00:00,120.99832916259766,121.75,125.9000015258789,120.5,123.05000305175781,53048836
2019-09-19 00:00:00+00:00,123.43319702148438,124.19999694824219,125.3499984741211,121.19999694824219,123.5,51011848
2019-09-20 00:00:00+00:00,132.42733764648438,133.25,137.75,122.5999984741211,125.0,89223235
2019-09-23 00:00:00+00:00,127.11035919189453,127.9000015258789,138.39999389648438,126.5,135.0,51032391
2019-09-24 00:00:00+00:00,130.09182739257812,130.89999389648438,132.1999969482422,128.0,128.0500030517578,41659100
2019-09-25 00:00:00+00:00,122.2903060913086,123.05000305175781,129.89999389648438,121.5,129.89999389648438,47567575
2019-09-26 00:00:00+00:00,123.7313461303711,124.5,127.25,122.80000305175781,123.9000015258789,45866398
2019-09-27 00:00:00+00:00,119.15975189208984,119.9000015258789,122.44999694824219,118.19999694824219,122.0,45875793
2019-09-30 00:00:00+00:00,116.7248764038086,117.44999694824219,120.8499984741211,116.4000015258789,120.6500015258789,32158885
2019-10-01 00:00:00+00:00,114.58815002441406,115.30000305175781,119.8499984741211,113.0,118.0,40232789
2019-10-03 00:00:00+00:00,121.64431762695312,122.4000015258789,123.5,112.6500015258789,112.6500015258789,65103359
2019-10-04 00:00:00+00:00,118.91129302978516,119.6500015258789,123.80000305175781,118.80000305175781,122.80000305175781,35712218
2019-10-07 00:00:00+00:00,116.77456665039062,117.5,120.55000305175781,116.3499984741211,120.25,35471184
2019-10-09 00:00:00+00:00,120.15357971191406,120.9000015258789,121.69999694824219,115.44999694824219,118.5,44666296
2019-10-10 00:00:00+00:00,116.07888793945312,116.80000305175781,119.69999694824219,116.19999694824219,119.30000305175781,31229192
2019-10-11 00:00:00+00:00,120.55110931396484,121.30000305175781,122.19999694824219,117.25,118.05000305175781,41027561
2019-10-14 00:00:00+00:00,127.06066131591797,127.8499984741211,130.0,122.5,122.5999984741211,68048611
2019-10-15 00:00:00+00:00,126.16622161865234,126.94999694824219,128.89999389648438,123.69999694824219,127.0999984741211,57548920
2019-10-16 00:00:00+00:00,125.07301330566406,125.8499984741211,128.3000030517578,124.5,127.30000305175781,31522518
2019-10-17 00:00:00+00:00,138.63873291015625,139.5,144.35000610351562,125.0999984741211,127.0999984741211,67933615
2019-10-18 00:00:00+00:00,136.00511169433594,136.85000610351562,141.8000030517578,135.60000610351562,139.0,64884113
2019-10-22 00:00:00+00:00,130.93658447265625,131.75,135.60000610351562,129.8000030517578,133.35000610351562,53532482
2019-10-23 00:00:00+00:00,131.83102416992188,132.64999389648438,133.8000030517578,127.25,130.4499969482422,50293574
2019-10-24 00:00:00+00:00,132.67578125,133.5,135.14999389648438,130.5,133.0,41951668
2019-10-25 00:00:00+00:00,126.06684112548828,126.8499984741211,133.0,125.69999694824219,132.0,42868958
2019-10-27 00:00:00+00:00,146.78811645507812,147.6999969482422,150.6999969482422,139.5,139.5,39489993
2019-10-29 00:00:00+00:00,171.38531494140625,172.4499969482422,175.5,151.1999969482422,151.89999389648438,184435614
2019-10-30 00:00:00+00:00,170.8386993408203,171.89999389648438,175.64999389648438,166.5500030517578,175.0,90759545
2019-10-31 00:00:00+00:00,176.6029052734375,177.6999969482422,179.64999389648438,168.9499969482422,169.8000030517578,81392641
2019-11-01 00:00:00+00:00,173.96926879882812,175.0500030517578,178.0,172.39999389648438,175.1999969482422,40613555
2019-11-04 00:00:00+00:00,171.13685607910156,172.1999969482422,178.4499969482422,170.85000610351562,171.60000610351562,40641411
2019-11-05 00:00:00+00:00,170.93809509277344,172.0,175.75,169.9499969482422,173.25,36268596
2019-11-06 00:00:00+00:00,173.4226531982422,174.5,176.35000610351562,170.5,172.0,28923778
2019-11-07 00:00:00+00:00,170.44117736816406,171.5,174.6999969482422,167.60000610351562,174.6999969482422,38625387
2019-11-08 00:00:00+00:00,168.00631713867188,169.0500030517578,178.89999389648438,167.8000030517578,170.75,39102947
2019-11-11 00:00:00+00:00,170.93809509277344,172.0,172.9499969482422,169.0500030517578,169.1999969482422,22192924
2019-11-13 00:00:00+00:00,169.54673767089844,170.60000610351562,176.0,169.39999389648438,171.5,33926248
2019-11-14 00:00:00+00:00,166.01866149902344,167.0500030517578,170.3000030517578,165.5,170.1999969482422,25433481
2019-11-15 00:00:00+00:00,167.50938415527344,168.5500030517578,173.39999389648438,167.35000610351562,169.0,29614682
2019-11-18 00:00:00+00:00,169.04983520507812,170.10000610351562,172.10000610351562,169.25,172.10000610351562,19053232
2019-11-19 00:00:00+00:00,166.71434020996094,167.75,171.75,167.10000610351562,170.8000030517578,19599195
2019-11-20 00:00:00+00:00,166.36648559570312,167.39999389648438,170.1999969482422,166.1999969482422,167.75,19504078
2019-11-21 00:00:00+00:00,163.1365509033203,164.14999389648438,170.10000610351562,163.0,166.9499969482422,21609120
2019-11-22 00:00:00+00:00,161.34767150878906,162.35000610351562,165.25,160.5500030517578,164.89999389648438,21200979
2019-11-25 00:00:00+00:00,165.07452392578125,166.10000610351562,166.60000610351562,159.89999389648438,160.6999969482422,26131453
2019-11-26 00:00:00+00:00,162.3911895751953,163.39999389648438,167.3000030517578,162.5500030517578,166.64999389648438,25520822
2019-11-27 00:00:00+00:00,164.87574768066406,165.89999389648438,169.3000030517578,165.0,165.3000030517578,29527702
2019-11-28 00:00:00+00:00,163.78253173828125,164.8000030517578,166.3000030517578,163.5500030517578,165.75,16609775
2019-11-29 00:00:00+00:00,160.50291442871094,161.5,167.75,160.60000610351562,164.8000030517578,20010205
2019-12-02 00:00:00+00:00,160.0557098388672,161.0500030517578,163.0,158.9499969482422,160.9499969482422,19441998
2019-12-03 00:00:00+00:00,157.22328186035156,158.1999969482422,162.9499969482422,157.39999389648438,162.9499969482422,21156471
2019-12-04 00:00:00+00:00,168.35414123535156,169.39999389648438,170.35000610351562,157.6999969482422,158.5,72084687
2019-12-05 00:00:00+00:00,165.07452392578125,166.10000610351562,172.1999969482422,165.1999969482422,170.35000610351562,31787128
2019-12-06 00:00:00+00:00,160.50291442871094,161.5,168.0,160.0500030517578,167.0,27727162
2019-12-09 00:00:00+00:00,159.5090789794922,160.5,166.4499969482422,159.75,162.0,30920409
2019-12-10 00:00:00+00:00,158.7140350341797,159.6999969482422,163.25,159.0500030517578,162.14999389648438,26259395
2019-12-11 00:00:00+00:00,160.80105590820312,161.8000030517578,163.0,157.39999389648438,160.39999389648438,21154277
2019-12-12 00:00:00+00:00,172.27976989746094,173.35000610351562,174.89999389648438,162.5,163.4499969482422,66138915
2019-12-13 00:00:00+00:00,175.60906982421875,176.6999969482422,183.9499969482422,175.5,177.25,93019636
2019-12-16 00:00:00+00:00,173.869873046875,174.9499969482422,178.8000030517578,173.35000610351562,177.0,26249975
2019-12-17 00:00:00+00:00,179.08746337890625,180.1999969482422,181.14999389648438,175.35000610351562,176.0,38213263
2019-12-18 00:00:00+00:00,173.72080993652344,174.8000030517578,184.5,170.4499969482422,182.10000610351562,63861334
2019-12-19 00:00:00+00:00,178.0439453125,179.14999389648438,180.1999969482422,174.0,174.64999389648438,53466924
2019-12-20 00:00:00+00:00,174.8636932373047,175.9499969482422,181.6999969482422,174.85000610351562,180.39999389648438,48818008
2019-12-23 00:00:00+00:00,174.9630889892578,176.0500030517578,179.0,174.14999389648438,176.85000610351562,27192195
2019-12-24 00:00:00+00:00,174.41647338867188,175.5,178.0,174.64999389648438,177.64999389648438,20560311
2019-12-26 00:00:00+00:00,173.5220489501953,174.60000610351562,176.4499969482422,174.10000610351562,175.89999389648438,18785333
2019-12-27 00:00:00+00:00,175.0624542236328,176.14999389648438,176.9499969482422,174.85000610351562,176.0,12095797
2019-12-30 00:00:00+00:00,182.56585693359375,183.6999969482422,184.35000610351562,176.3000030517578,177.1999969482422,40948394
2019-12-31 00:00:00+00:00,184.0069122314453,185.14999389648438,187.89999389648438,181.5500030517578,184.0,52869996
2020-01-01 00:00:00+00:00,183.3112335205078,184.4499969482422,186.6999969482422,183.60000610351562,185.14999389648438,25968357
2020-01-02 00:00:00+00:00,192.55381774902344,193.75,194.6999969482422,184.60000610351562,185.0,57289863
